폭시모텔,부산광역시 해운대구 구남로18번길 35,부산 해운대 해수욕장 바로 앞에 위치한 폭시모텔은 넓은 객실로 여행객들을 맞이한다. 객실은 파티도 즐길 수 있는 야외 테라스와 노래방 등 각종 부대시설이 완비되어 있으며 가족단위 및 단체 여행객들에게 인기가 좋다. 또한 취사가 가능한 것도 장점이라 하겠다. 바다의 도시인 부산의 관광지로는 해운대와 태종대 광안리 등이 있으며 자갈치 시장에서 신선한 회와 곰장어 등도 맛볼 수 있다. 매년 열리는 부산영화제와 불꽃축제도 부산을 찾는 여행객들에게 색다른 볼거리가 될 것이다.,"스탠다드, 디럭스, 프리미엄, 패밀리",가능, , ,
탑모텔,부산광역시 동구 중앙대로196번길 12-15,"항구도시 부산에 위치한 탑 모텔은 남포동, 국제시장, 자갈치시장과 근접해있으며 해운대, 광안리, 태종대는 자동차로 30분 거리에 위치한다. 또한 부산역은 1분, 여객터미널은 7분, 김해공항은 25분 거리에 있어 여행이나, 휴가, 출장에는 편리한 모텔이다.","싱글룸, 일반룸, 일반트윈룸, 특실, 특실트윈룸, 단체룸",주차 가능, , ,
브이모텔,부산광역시 서구 송도해변로 201,"부산의 3대 해수욕장인 송도해수욕장에 위치한 브이모텔은 여행객들에게 편안한 휴식을 제공한다. 창밖으로 펼쳐진 남항대교의 웅장함과 푸른 바다에 펼쳐진 마치 종이배 같은 대형 선박은 그림처럼 다가온다.<br>생생한 도시의 모든 것을 쉽게 즐기실 수 있는 브이모텔은 해운대, 광안리해수욕장, 남포동, 태종대, 부산 아쿠아리움 등등 셀 수 없을 만큼 많은 관광지를 근거리에서 만날 수 있다. 송도해수욕장이 걸어서 5분 거리에 있으며 자갈치 시장에서 신선한 회와 곰장어를 맛보길 권한다.","일반실, 준특실, 특실, VIP",주차 가능, , ,
베니키아 프리미어 마리안느호텔,부산광역시 해운대구 해운대해변로 310(중동),"해운대 바닷가, 부산 아쿠아리움, 신세계 면세점 까지 도보 5분 거리에 위치해 있으며, 해운대 번화가가 근처에 있다. 호텔 바로 앞쪽에 부산역까지 가는 버스가 있어 편리하며, 다른 호텔들과는 반대로 프런트가 22층에 있어 전망이 좋다. 2014년 7월 신규 오픈였으며, 전객실 금연객실로 쾌적한 객실 환경을 제공하고 있다.","Standard Double/Twin, Superior Double/Twin, High Deluxe Twin, Deluxe Family, European Suite",주차가능(62대/SUV 차량은 8대로 제한/주차 예약(제) 가능),"레스토랑, 스카이 라운지","편의점, 세미나실, 갤러리",
파크 하얏트 부산,부산광역시 해운대구 마린시티1로 51,"파크 하얏트 부산은 2013년 2월 18일, 동북아시아의 무역 중심지 부산에서 개관한 럭셔리 호텔이다. 쇼핑과 여가의 중심지 해운대에 위치해 있으며, 세계 최고 수준의 백화점과 부산전시컨벤션센터(BEXCO)가 인접해 부산을 찾는 여행객들에게 편리하고 이상적인 프리미엄 숙박시설을 제공한다. 
수영만 요트경기장에 근접해 있으며 시원한 해운대 바다와 광안대교가 펼쳐진 아름다운 전망을 즐길 수 있다. 첨단 시설과 프리미엄 비품들이 비치된 269개의 객실과 스위트룸이 있고 고객들의 다양한 요구를 충족시킬 수 있는 프리미엄 그릴 & 스시 레스토랑 다이닝룸, 이탈리안 레스토랑 리빙룸, 리빙룸 바, 라운지, 파티세리와 최신식 시설를 자랑하는 다양한 규모의 이벤트 시설, 수영장과 피트니스 센터 및 스파 트리트먼트룸을 보유하고 있다.","스탠다드, 디럭스, 오션전망, 스위트",가능,"다이닝룸(32F), 리빙룸(31F), 리빙룸바(31F), 라운지(30F), 파티세리(1F)","미팅룸, 연회장, 웨딩홀, 수영장, 휘트니스 센터, 스파",
J모텔(제이모텔),부산광역시 수영구 수영로 589-1(광안동),"광안리해수욕장과 근접한 거리에 있는 모텔이다. 재래시장과 대형마트, 금융기관, 종합병원, 조식 가능 식당 다수, 벡스코, 해운대, 누리마루, 영화의 전당과 가까운 거리이다.","일반실, 특실, 한실", , , ,
이코노미 해운대점,부산광역시 해운대구 구남로12번길 11,이코노미 해운대점은 번화가에 자리 잡고 있어 주변에 먹거리와 즐길 거리가 많고 여름휴가를 즐기러 온 관광객들이 많다. 해운대지하철역에서 도보 2분 해운대 해변까지 도보 5분이며 20대 여성 및 가족단위의 관광객들에게 안성맞춤이다.,"싱글룸, 스탠다드 싱글룸, 스탠다드 더블룸, 무드 더블룸, 스탠다드 트윈룸, 스탠다드 트리플룸, 스탠다드 패밀리룸", , ,"공용PC실, 미니바",
코오롱 씨클라우드 호텔,부산광역시 해운대구 해운대해변로 287,"코오롱 씨클라우드호텔은 부산 해운대에 위치하여 객실에서 해운대 바다 풍경을 감상할 수 있다. 모든 객실에서 취사가 가능하고, 호텔 내 쇼핑아케이드에는 여러 음식점, 마사지샵, 편의점 등이 입점해 있다. 이용객의 편의를 위해 해운대 해수욕장이 바라보이는 야외수영장, 자쿠지탕, 헬스장, 24시간 보안시스템, 넓은 주차공간을 운영한다. 지하철 해운대역에서 도보 5분, 김해공항 및 부산역에서 대중교통으로 약 50분이 걸린다.",양실,가능,있음,수영장,
"해운대 H STAY HOTEL (구, 시타딘호텔)",부산광역시 해운대구 해운대로 620,"해운대 H STAY HOTEL은 부산 2호선 해운대역과 연결되어 있으며 5번 출구와 7번 출구 바로 앞에 위치하고 있어 도보 또는 대중교통이용에 적합하다. 고층건물로 아름다운 해운대 해변과 해운대의 마천루를 두루 감상하실 수 있으며 해운대 해변과 도보 10분 이내의 거리에 있어 해운대전통시장, 구남로의 각종 계절별 축제를 만끽할 수 있다.
호텔 내에는 피트니스 센터, 코인 세탁실, 주차장 등이 있으며 비즈니스고객 및 장기체류고객을 위한 세탁기 및 건조대, 다리미, 다림판 등이 마련되어 있다. 건물 내 상가에는 영화관, 각종 음식점, 편의점, 커피전문점 등이 있어 객실이용에 편리한 시설을 갖추고 있다.","Studio Deluxe Ocean, Studio Premier Clty/Ocean, One Bad Suite City/Ocean,  One Bad Premier Suite Ocean",주차가능, ,"피트니스 센터, 코인 세탁실, CGV 영화관, 편의점",
호텔포레 더 스파,부산광역시 동구 중앙대로296번길 6(초량동),"부산 관광과 비즈니스를 더욱 편리하게 즐길 수 있는 부산역에 위치한 호텔포레 더 스파는 도심 속 프라이빗한 스파 공간을 가진 호텔로 2022년 5월에 전체 리모델링 후 새롭게 오픈했다. 따뜻한 감성을 느낄 수 있는 내추럴한 우드 인테리어 디자인과 지친 몸의 피로를 풀어주고 편하게 쉴 수 있는 스파 객실로 휴양지와 같은 여유로운 휴식과 아늑한 분위기를 선사한다. 전 객실에서 무료 Wi-Fi를 이용할 수 있으며 첨단 냉난방시설, 디지털 TV, 공기청정기, 냉장고, 개인금고 및 각종 어메니티(amenity)가 구비되어 있어 쾌적한 숙박을 할 수 있다. 호텔 2층에 위치한 베트남 쌀국수 전문점 에머이에서는 현지의 분위기를 느끼며 진한 육수의 생면 쌀국수를 조식으로 즐길 수 있다.","디럭스, 프리미어, 히노끼, 스위",가능<br>요금 (무료),에머이, ,
베니키아 프리미어 해운대 호텔,부산광역시 해운대구 해운대해변로 317(중동),"베니키아 프리미어 해운대 호텔은 객실의 편안함과 가슴이 탁 트이는 바다가 보이는 휴식의 공간이다. 부산의 랜드마크하면 해운대를 떠올리는데 이곳 해운대 바닷가를 배경으로 자리하고 있다. 깔끔하고 고급스러운 호텔의 내외부를 비롯하여 격조 높은 서비스와 안락함을 제공하는 이곳은 다양한 디자인의 객실을 보유하고 있으며, 이 객실이 머무는 고객들의 품격을 한층 더 높여준다. 게다가 천혜의 자원인 해운대의 온천수로 온몸의 피로는 물론, 마음의 묵은 모든 피로까지 한 번에 씻어줄 수 있는 사우나시설이 2층과 지하층에 각각 마련되어 있으며, 자체 온천공이 있어 양질의 온천수를 전 객실 및 사우나에 공급하고 있다. 로비에 마련된 휴식공간에서 인터넷검색도 가능하여 머무는 동안 지루함을 달래기에 충분하다.","스탠다드, 디럭스, 슈페리어, 패밀리, 프리미엄, 스위트, 핸디캡룸(장애인 지원)",주차가능(70대), ,"사우나, 세미나실, 가족탕",
부산비즈니스호텔,부산광역시 부산진구 부전로 67,"부산의 최대상권인 서면에 위치하고 있는 부산 비즈니스 호텔은 부산 지하철 1, 2호선 서면역에서 도보 약 10분 거리로 교통이 편리하다. 총 234 개의 객실에는 TV, 에어컨, 욕실 내 고급 어메니티 등의 시설이 구비되어 있으며 유무선 인터넷을 무료로 사용할 수 있다. 또한, 호텔에서는 비즈니스 센터, 미팅룸, 레스토랑 등 부대시설을 운영하고 있다.","Business Single Room, Standard Double/Twin Room, Family Twin Room, Disable Single Room, Corner Deluxe Double/Twin Room",주차 가능,"조식레스토랑(2F), 마당집(외부1F), ADELA7(카페&베이커리 1~2F)",연회장(2F),
힐사이드호텔,부산광역시 중구 중구로 160(영주동),"힐사이드호텔은 부산역에서 차로 약 7분 거리에 위치해 KTX 등 기차를 이용한 여행자들에게 편리하다. 현대적이고 쾌적한 객실, 편안한 침구와 청결한 화장실은 이용객의 만족도를 높인다. 간단한 조식이 무료 제공되고 1층에는 편의점이 있다. 차량 5~7분 거리에 용두산공원, 영도대교, 자갈치시장, PIFF거리, 영화체험박물관 등이 있어 편하게 여행을 즐길 수 있다.",양실,가능,없음,"PC, 편의점",
호텔오즈,부산광역시 동래구 중앙대로1473번길 14-9,"금정산의 신선한 공기와 물 좋기로 유명한 부산 동래 온천장 호텔오즈는 부산지하철 온천장역과 도보 5분 거리에 있어 편리한 교통편을 제공하며 호텔 지상 1층 주차시설과 외부 전용주차장까지 있어 전차종 안전주차가 가능하며 객실 내부에는 전 객실 킹사이즈 라텍스 매트릭스와, 대형 LED TV, 무료와이파이, 대형욕조 설치가 되어있으며, 고급 호텔침구를 사용해 편안한 휴식을 선사하며 동래온천을 대표하는 동양 최대온천인 허심청, 그리고 롯데백화점 동래점, 금강공원이 도보 10분 거리이다.", ,주차 가능,셀프조식바(1F 로비), ,
호텔야자 사상터미널점,부산광역시 사상구 광장로81번길 72(괘법동),"호텔야자 사상터미널점은 야놀자 프랜차이즈 호텔로 깨끗하고 편안한 시설로 고객에게 서비스를 다하고 있다. 또한 내부 시설과 비품들이 깨끗하며, 벽걸이TV, 충전기 보유, 전화, 헤어드라이기, 세면도구, 화장품 등의 편의 시설도 잘 갖춰져 있다.  객실 WiFi 사용가능, 커플 PC보유, 스파객실 보유, 전객실 라텍스침구 사용, 킹사이즈 침대보유, 객실 내 금고 보유, 노트북대여 등이 가능하며, 호텔야자 사상터미널 점에서는 무한대실이벤트, 승차권 소지시 추가 혜택, 발렛파킹 서비스 등의 다양한 이벤트도 진행한다. 사상역 지하철에서 도보 3분거리에 위치하고 있으며, 사상터미널까지 5분거리로 교통이 편리하다.","스탠다드, 디럭스, 프리미엄, 트윈, 스위트, 디럭스 커플, 트윈커플(2PC)",주차 가능, , ,
아르반호텔[한국관광 품질인증/Korea Quality],부산광역시 부산진구 중앙대로691번길 32(부전동),"부산 부산진구 중앙대로에 위치한 아르반호텔은 도심 속 고급호텔로 총 94개의 객실에 에이스침대를 설치하였다. 프론트는 13층으로, 맞은편에 조식과 간단한 식음료를 제공하는 레스토랑과 옥상 정원이 있다. 옥상정원은 소나무가 여럿 심어져 있고, 불이 켜지면 아름다운 야경이 펼쳐진다. 서면역에서 도보 5분 거리에 있어 교통이 편리하고, 지하주차장이 있어 차량 이용도 용이하다.",양실,가능,있음, ,
라마다 앙코르 바이윈덤 부산해운대,부산광역시 해운대구 구남로 9(우동),"라마다 앙코르 바이윈덤 부산해운대는 세계 최다 호텔을 보유한 윈덤(Wyndham) 그룹의 글로벌 브랜드 호텔로 해운대역(부산 2호선)에서 바로 앞에 위치해 해운대의 해변과 도시를 모두 찾는 고객에게 가장 편안한 여행의 경험을 선사한다.
해운대 해수욕장까지 도보 500m로 아름다운 바다를 가깝게 만날 수 있으며 부산의 맛을 느낄 수 있는 다양한 먹거리도 쉽게 찾을 수 있다. 호텔에서 10분 거리에 위치한 벡스코는 대중교통으로도 이동할 수 있어 비즈니스로 해운대를 방문하시는 고객에게 교통의 편의까지 더하여 최고의 입지를 자랑한다.","슈페리어, 디럭스, 패밀리, 스위트, 퍼스트 스위트",주차가능,aLIVE(레스토랑),"피트니스 센터, 회의실, 코인 세탁실",
